subword,entropy
आदि,0.9391312089561978
पृथ्वी,1.0
##ृष्टि,2.0656600037039468
तथा,2.5463654420954827
मण्डल,1.160874045609313
##च्छा,0.6719023555644943
अलग,1.1126956555209064
नीचे,0.7892138352940787
##खी,1.227210560532455
भूमि,1.230861281582201
समुद्र,1.4245146210908635
छोटे,0.36309693244189956
##्ही,0.5376061148828252
होते,2.0800665266057705
##सर,1.3869370630391762
##िय,1.6280684857035326
वर्षों,1.4527018183946865
प्रकाश,1.8422486401538616
देने,0.9211540676851894
बड़ी,0.7465947968495289
##ुत,0.9886994082884974
##ोटी,0.7122901608032717
बनाया,0.49753350872356417
रखा,1.148696024394801
##था,0.6477116664569305
##शी,0.9311361609146456
##ूल,1.0832075033088675
##णी,1.2709387793083688
##ेल,0.9527423059773371
वन,1.970707403373768
उत्पन्न,0.7677662311934534
##्वरूप,0.20023348892603993
##गत,0.9861800375788637
अधिकार,0.863120568566631
दिए,1.612925317116657
##ोजन,1.3147873475575556
जीवन,0.52893056462892
खान,1.5182559830808338
सेना,0.7642045065086203
##प्त,1.0801996662097557
##्राम,0.6195648816661088
##त्ति,0.9892556037520785
##ृत,2.0234908650729775
##्तान,1.1679729671032582
##दान,1.7784861563392953
##धा,1.2223896792221842
##ोट,1.4763166142199367
##िं,0.862796566317407
जाती,0.49481952861872613
##िट,1.1862360452931136
##्टी,0.87514602072505
##ंक,1.5289132554567886
पूर्व,1.3496670299245235
##दन,1.3783656346532425
##ाट,1.1599348222248789
##ांत,0.5752747595902213
##खने,0.6874920057590125
##्छ,0.7295914325499138
ज्ञान,0.9350716273527926
##हान,1.4158369662819084
आगे,0.24177369394652992
##िली,0.7503836822863543
##वी,1.916586975469077
जहां,0.6974692829517002
##खा,0.856016768179179
##मान,0.9024775040804149
दूसरी,0.6329041820759551
नदी,1.4385494907876035
##सरी,3.549800876357291
##्श,1.8580535195299235
##हती,1.552760417455249
##थी,3.4157353469153358
##क्षा,1.6045929464458708
बिना,1.2777824701984593
##टक,0.3178009896078808
कभी,0.21050797727994058
##श्य,0.9676186601567531
##यक,0.9729078059889485
##ीन,1.8860290310124286
##ंस,1.3685575338439921
##्त्री,1.1527760394216273
##ड,1.1738271204074249
##्ड,2.003612232961421
इसका,0.2750966603301946
##्नी,1.4795914319652927
बने,1.0762177644781303
नं,0.531012454299141
सकते,1.6392802644298117
##ून,0.4975511008406226
##भा,0.7413976616717792
##जी,1.9441351445882287
##ंड,0.9375627203057912
शब्द,0.9139009203791589
##िता,0.8605248173916271
##ंश,1.3857615605151756
इसके,1.7522443906421175
##ैर,1.1948747341110724
##चल,1.0118417243199653
##्भ,0.5395085925488008
लाल,1.3893804538195424
##ंट,1.0
ऊ,1.3125224232286847
##थे,0.8146590149454485
मार्ग,0.647265135888507
##मन,2.5283553132286296
##वार,1.1583761798021082
##ुक्त,1.1142861310595487
##ैन,0.3958377879228009
जन्म,1.2344290295822007
सहायता,1.4284530964733324
पाया,0.7445947868962317
वाला,0.9260712686193023
##ेंट,1.3724110296067407
कई,0.8855250994865834
##बी,0.9377304097942493
##्रह,1.4765331185302493
##्ल,0.3809465857053901
पूरी,0.9709505944546686
##िले,0.5091650666170139
##ण्ड,0.5402174850878291
बाहर,1.0
##ुण,1.4763732070139812
##ुख,0.7167481062152274
ई,1.7217213465665773
##ेक,1.3219657413420722
##्रिया,1.7822994750845764
ली,0.427637652515485
##वर,1.8909342127105355
दोन,1.7689590020716457
##ीत,0.914420050657282
##दक,1.0596690665357447
##णा,1.580952694767008
##ुरी,0.6892223237700009
##ाज,0.5792392333665964
##्क,1.4027639656717792
##गु,1.242209270632298
एन,0.747857223687267
कुल,1.0315409015790014
##वस्था,1.2794307486218743
##बे,1.4429960940111675
##ाली,1.022396223153184
##लता,1.6296414994046478
##ोप,0.49751225378575037
##त्ता,1.2309653491708796
##्रम,1.3812865897238662
##्ति,0.8982138675009792
##ेम,1.1983257966189387
##वाद,0.5470364897892067
शरीर,0.24291348797507248
रहते,1.1604742481973203
प्राचीन,0.9049929560739229
##काल,1.588491201183977
##ुरा,0.9850267276830539
विचार,0.7546899224603892
बनाने,0.24146278826955997
##ेद,1.0480507578358038
##तात,0.5191758429745851
##ुग,1.3385481649672362
बनी,0.8305872127149425
रही,1.226462617488113
धर्म,0.44489320718807185
##द्र,0.7629788900526305
##लन,0.8028036033564447
##रिया,0.29993922634498826
##खन,1.0731763084034336
##लय,2.307593172005398
प्रवेश,0.23676279069325046
##ोज,0.40904771790814326
पदार्थ,0.06258607491099541
केवल,0.4139934608948412
##पर,1.1489011391167754
##ूट,1.012801283192477
वर्षा,2.1359308835546007
होती,0.5650210119416115
पानी,1.1018180498225443
##ठन,0.9300558607048507
##त्य,0.6081419136525449
यहां,0.914181710299073
##्थल,3.1603832615267375
##नों,1.2186227913107994
##टन,1.775541836511637
##ंद,2.1068199738092614
##हिले,0.49460722708829863
##लाई,0.7533904847369672
##ूत,1.4234050404496237
आधार,2.7057640217714307
आई,0.8691419903106601
##ज़,2.39035526773079
##धार,0.49188384361496357
##जन,0.9565482247326079
##दाय,1.5398554139658052
##द्य,0.7308075038625581
##पन,1.3676126530061787
##ूप,1.4298824384817808
पूरा,0.7003237682718871
बाद,0.7745914345584644
##रण,0.9456603046006402
##ोग,0.9386908997805145
##गर,0.5251934073904271
तर,0.7791426869728129
##्ती,1.4017582397958668
इनके,0.6434423415380178
अन्य,1.4205160406778012
##्वीप,2.967487945167732
देशों,0.3978422182778327
ऐसे,0.44280721098307535
भिन्न,1.1423700927964844
भाषा,1.3185921606497426
राम,1.3799103065813292
##ीर,1.7370429212415261
##क्रम,0.193006813556472
खेल,3.6127167007115473
आर,0.8311399926371266
##म्भ,0.35363614654939407
काल,0.8424124044370538
##ेस,2.035374774353624
##ेन,1.4316753037457886
##मी,0.9449844446460981
##ष्ठ,1.983240394854838
एम,1.1527315844678139
##्वी,0.9107019594979935
##नि,1.6380178439597453
##ाना,1.2912212930411358
##्ज,0.43276145645433295
##यी,0.41450061477204875
मूल,0.6141879952399291
##पुर,0.8818417167416548
##क्त,0.6406879033559566
ओ,0.8731950027176172
##पी,1.230008977225904
जातिया,1.2400785584567624
##ोली,2.304783810580043
##पस,1.127680187487097
##्हें,1.3436616067184166
##ंत,3.1107921636725666
##ाद,0.8429133666077504
##जे,1.972878601840567
प्राप्त,1.9523217497269973
दर्शन,0.3282945931014919
ऐ,1.285969590971426
##देश,0.9910760598382222
##्दी,0.8286283048978293
##ल्या,0.7695581853362657
##्रिय,0.6489569527091267
रूप,1.0818394715856692
पहले,3.897885538604711
##िनी,1.5242722701191522
##ची,1.5803753490404355
##अ,0.3262325782628073
पश्चिम,0.9820259254910313
##नक,0.9709505944546686
##ल्ला,0.8949061981522133
##सार,1.621154624710617
